a	0024	47	4	8	10	5	15	14	23	15	0.3191489361702128	9	11	0.23404255319148937	0
a	0025	53	1	1	13	11	15	12	25	22	0.41509433962264153	6	5	0.09433962264150944	0
a	0026	37	2	5	9	5	11	13	19	11	0.2972972972972973	8	7	0.1891891891891892	0
a	0027	24	3	3	4	4	8	10	5	7	0.2916666666666667	7	7	0.2916666666666667	0
a	0028	49	3	5	11	8	14	15	18	14	0.2857142857142857	11	10	0.20408163265306123	0
a	0029	54	6	9	9	8	15	18	19	12	0.2222222222222222	15	14	0.25925925925925924	0
a	0030	83	3	7	17	13	20	23	27	21	0.25301204819277107	17	16	0.1927710843373494	0
a	0031	175	0	0	20	21	20	21	167	18	0.10285714285714286	16	11	0.06285714285714286	0
a	0032	60	5	7	11	10	16	20	15	10	0.16666666666666666	13	8	0.13333333333333333	0
a	0033	65	10	8	9	9	19	19	25	20	0.3076923076923077	20	16	0.24615384615384617	0
a	0034	41	6	11	4	5	10	17	7	7	0.17073170731707318	18	17	0.4146341463414634	0
a	0035	45	3	6	9	7	12	17	13	12	0.26666666666666666	11	9	0.2	0
a	0036	73	5	10	16	9	21	20	35	24	0.3287671232876712	15	17	0.2328767123287671	0
a	0037	35	4	8	8	3	12	12	15	11	0.3142857142857143	7	6	0.17142857142857143	0
a	0038	65	2	6	13	10	15	18	25	16	0.24615384615384617	16	14	0.2153846153846154	0
a	0039	56	1	4	10	10	12	17	19	10	0.17857142857142858	14	12	0.21428571428571427	0
a	0040	59	3	9	14	7	17	17	26	20	0.3389830508474576	9	8	0.13559322033898305	0
a	0041	50	3	9	9	6	12	16	15	11	0.22	14	17	0.34	0
a	0042	58	0	12	15	4	15	19	36	12	0.20689655172413793	14	13	0.22413793103448276	0
a	0043	45	10	5	7	6	17	14	20	20	0.4444444444444444	8	9	0.2	0
a	0044	48	2	2	9	10	12	12	25	11	0.22916666666666666	6	6	0.125	0
a	0045	64	1	8	13	7	14	19	28	15	0.234375	17	14	0.21875	0
a	0046	71	1	13	16	7	17	22	26	22	0.30985915492957744	21	20	0.28169014084507044	0
a	0047	49	7	7	8	8	15	16	15	16	0.32653061224489793	10	9	0.1836734693877551	0
a	0048	41	2	7	9	6	11	15	10	7	0.17073170731707318	11	13	0.3170731707317073	0
a	0049	51	7	11	8	5	15	17	16	14	0.27450980392156865	14	12	0.23529411764705882	0
a	0050	51	6	5	9	8	15	15	18	16	0.3137254901960784	13	12	0.23529411764705882	0
a	0051	30	3	6	6	3	9	11	8	11	0.36666666666666664	8	7	0.23333333333333334	0
a	0052	65	1	5	15	11	17	18	20	15	0.23076923076923078	15	14	0.2153846153846154	0
a	0053	47	3	5	12	7	15	12	25	20	0.425531914893617	5	5	0.10638297872340426	0
a	0054	24	3	5	5	3	8	10	6	5	0.20833333333333334	6	7	0.2916666666666667	0
a	0055	42	11	5	5	7	16	12	18	17	0.40476190476190477	9	8	0.19047619047619047	0
a	0056	46	5	3	9	9	14	12	16	13	0.2826086956521739	8	9	0.1956521739130435	0
a	0057	56	2	0	11	13	14	15	11	5	0.08928571428571429	19	17	0.30357142857142855	0
a	0058	38	3	5	8	7	11	12	15	14	0.3684210526315789	10	11	0.2894736842105263	0
a	0059	33	5	6	5	3	10	13	10	10	0.30303030303030304	10	12	0.36363636363636365	0
a	0060	52	5	6	10	9	15	15	18	16	0.3076923076923077	11	10	0.19230769230769232	0
a	0061	43	6	6	9	7	15	13	19	19	0.4418604651162791	7	7	0.16279069767441862	0
a	0062	58	6	8	10	7	16	15	28	19	0.3275862068965517	15	13	0.22413793103448276	0
a	0063	50	0	3	12	9	12	16	17	13	0.26	10	9	0.18	0
a	0064	78	2	7	17	11	19	19	37	21	0.2692307692307692	16	14	0.1794871794871795	0
a	0065	51	5	9	7	5	16	14	28	14	0.27450980392156865	14	16	0.3137254901960784	0
a	0066	41	2	0	8	8	13	9	22	9	0.21951219512195122	10	10	0.24390243902439024	0
a	0067	42	3	5	10	8	13	13	17	12	0.2857142857142857	7	7	0.16666666666666666	0
a	0068	49	3	10	9	5	12	16	20	9	0.1836734693877551	16	15	0.30612244897959184	0
a	0069	61	2	0	12	13	14	16	12	8	0.13114754098360656	23	21	0.3442622950819672	0
a	0070	39	6	5	7	4	13	11	23	14	0.358974358974359	8	5	0.1282051282051282	0
a	0071	114	0	1	20	18	20	19	98	23	0.20175438596491227	11	6	0.05263157894736842	0
a	0072	42	9	6	6	5	15	13	18	18	0.42857142857142855	8	6	0.14285714285714285	0
a	0073	62	2	9	17	9	19	18	30	26	0.41935483870967744	10	9	0.14516129032258066	0
a	0074	47	1	5	13	7	16	12	26	19	0.40425531914893614	6	6	0.1276595744680851	0
a	0075	47	1	5	14	6	15	12	30	17	0.3617021276595745	5	5	0.10638297872340426	0
a	0076	57	0	10	14	6	14	16	31	17	0.2982456140350877	14	17	0.2982456140350877	0
a	0077	54	6	5	10	8	17	13	24	21	0.3888888888888889	10	10	0.18518518518518517	0
a	0078	72	5	10	14	9	19	20	25	21	0.2916666666666667	17	16	0.2222222222222222	0
a	0079	61	8	11	11	7	19	20	24	22	0.36065573770491804	14	13	0.21311475409836064	0
a	0080	47	5	10	9	4	14	15	20	15	0.3191489361702128	12	12	0.2553191489361702	0
a	0081	70	0	8	19	12	21	21	27	25	0.35714285714285715	11	15	0.21428571428571427	0
a	0082	56	3	11	13	7	16	19	19	14	0.25	15	14	0.25	0
a	0083	45	4	4	9	7	13	13	16	16	0.35555555555555557	11	10	0.2222222222222222	0
a	0084	58	3	8	12	8	15	19	15	11	0.1896551724137931	16	14	0.2413793103448276	0
a	0085	48	6	7	11	6	18	16	21	20	0.4166666666666667	5	4	0.08333333333333333	0
a	0086	47	0	2	12	9	12	13	19	12	0.2553191489361702	10	10	0.2127659574468085	0
a	0087	42	2	1	9	9	13	13	17	10	0.23809523809523808	6	6	0.14285714285714285	0
a	0088	47	2	5	9	7	11	15	16	10	0.2127659574468085	16	14	0.2978723404255319	0
a	0089	65	1	11	17	5	18	17	31	24	0.36923076923076925	12	13	0.2	0
a	0090	29	1	5	7	3	11	12	10	7	0.2413793103448276	7	5	0.1724137931034483	0
a	0091	48	2	6	11	7	13	14	18	15	0.3125	10	10	0.20833333333333334	0
a	0092	173	0	0	16	20	16	20	168	15	0.08670520231213873	17	15	0.08670520231213873	0
a	0093	63	0	10	13	9	14	19	28	13	0.20634920634920634	16	16	0.25396825396825395	0
a	0094	82	1	10	16	12	17	23	23	19	0.23170731707317074	22	22	0.2682926829268293	0
a	0095	79	2	6	16	12	19	18	36	20	0.25316455696202533	13	11	0.13924050632911392	0
a	0096	54	0	4	10	10	12	15	19	15	0.2777777777777778	13	11	0.2037037037037037	0
a	0097	89	4	4	17	17	22	21	30	25	0.2808988764044944	19	18	0.20224719101123595	0
a	0098	45	1	8	11	4	12	16	25	12	0.26666666666666666	10	10	0.2222222222222222	0
a	0099	48	8	8	7	6	15	15	20	15	0.3125	14	11	0.22916666666666666	0
b	0000	52	5	5	8	8	19	13	18	21	0.40384615384615385	11	11	0.21153846153846154	0
b	0001	39	6	5	4	5	17	10	16	18	0.46153846153846156	9	8	0.20512820512820512	0
b	0002	52	1	10	11	5	16	15	18	19	0.36538461538461536	13	13	0.25	0
b	0003	65	4	9	10	7	25	16	27	30	0.46153846153846156	16	16	0.24615384615384617	0
b	0004	38	6	3	4	5	18	8	16	19	0.5	7	8	0.21052631578947367	0
b	0005	52	4	4	8	7	20	11	23	21	0.40384615384615385	11	11	0.21153846153846154	0
b	0006	45	3	4	6	6	19	10	20	20	0.4444444444444444	11	11	0.24444444444444444	0
b	0007	63	7	17	2	2	20	19	24	25	0.3968253968253968	34	33	0.5238095238095238	0
b	0008	41	2	9	6	3	18	12	15	17	0.4146341463414634	14	14	0.34146341463414637	0
b	0009	33	2	6	6	3	14	9	13	15	0.45454545454545453	8	7	0.21212121212121213	0
b	0010	57	1	4	11	8	19	12	28	18	0.3157894736842105	11	11	0.19298245614035087	0
b	0011	95	9	0	11	15	20	15	90	21	0.22105263157894736	16	14	0.14736842105263157	0
b	0012	48	7	9	6	4	21	13	19	22	0.4583333333333333	12	11	0.22916666666666666	0
b	0013	64	2	9	10	8	22	17	22	22	0.34375	20	20	0.3125	0
b	0014	47	4	10	5	4	17	14	20	17	0.3617021276595745	15	14	0.2978723404255319	0
b	0015	46	2	6	8	6	17	12	16	17	0.3695652173913043	14	13	0.2826086956521739	0
b	0016	48	4	13	6	2	18	15	17	20	0.4166666666666667	21	20	0.4166666666666667	0
b	0017	40	3	6	5	4	19	10	16	18	0.45	10	11	0.275	0
b	0018	36	8	2	3	4	18	6	22	23	0.6388888888888888	6	4	0.1111111111111111	0
b	0019	39	2	4	8	5	18	10	17	17	0.4358974358974359	7	7	0.1794871794871795	0
b	0020	43	5	6	6	4	20	11	21	18	0.4186046511627907	9	11	0.2558139534883721	0
b	0021	37	4	5	4	4	15	9	15	16	0.43243243243243246	11	10	0.2702702702702703	0
b	0022	40	5	2	5	6	19	8	20	21	0.525	8	7	0.175	0
b	0023	39	2	2	6	5	19	7	21	21	0.5384615384615384	6	7	0.1794871794871795	0
b	0024	53	3	6	8	6	20	12	21	20	0.37735849056603776	14	13	0.24528301886792453	0
b	0025	51	4	3	7	10	21	13	18	17	0.3333333333333333	9	9	0.17647058823529413	0
b	0026	44	7	3	6	6	18	9	22	24	0.5454545454545454	8	7	0.1590909090909091	0
b	0027	42	0	4	9	6	17	10	23	19	0.4523809523809524	9	8	0.19047619047619047	0
b	0028	58	5	6	7	7	22	13	24	25	0.43103448275862066	14	14	0.2413793103448276	0
b	0029	47	6	5	6	6	18	12	21	16	0.3404255319148936	11	9	0.19148936170212766	0
b	0030	29	4	3	3	3	17	6	16	18	0.6206896551724138	5	5	0.1724137931034483	0
b	0031	41	3	2	8	5	19	7	27	22	0.5365853658536586	5	3	0.07317073170731707	0
b	0032	57	0	6	11	6	22	12	38	21	0.3684210526315789	10	11	0.19298245614035087	0
b	0033	31	5	3	4	4	16	7	15	17	0.5483870967741935	4	4	0.12903225806451613	0
b	0034	45	3	6	7	6	18	13	17	18	0.4	10	9	0.2	0
b	0035	32	3	2	5	5	15	7	15	15	0.46875	5	5	0.15625	0
b	0036	57	1	4	10	9	20	14	22	18	0.3157894736842105	12	11	0.19298245614035087	0
b	0037	43	8	8	4	3	19	11	20	23	0.5348837209302325	13	12	0.27906976744186046	0
b	0038	35	4	4	4	4	14	8	16	16	0.45714285714285713	9	9	0.2571428571428571	0
b	0039	50	3	2	7	8	21	10	21	21	0.42	9	9	0.18	0
b	0040	30	6	5	2	2	16	7	15	18	0.6	7	6	0.2	0
b	0041	55	2	9	11	5	20	14	34	20	0.36363636363636365	10	9	0.16363636363636364	0
b	0042	34	2	6	6	3	16	9	14	16	0.47058823529411764	7	6	0.17647058823529413	0
b	0043	39	3	7	7	3	16	10	21	17	0.4358974358974359	9	9	0.23076923076923078	0
b	0044	41	2	3	7	5	19	9	18	18	0.43902439024390244	8	6	0.14634146341463414	0
b	0045	37	3	3	5	4	19	7	19	20	0.5405405405405406	7	6	0.16216216216216217	0
b	0046	48	1	5	11	7	18	12	23	23	0.4791666666666667	8	7	0.14583333333333334	0
b	0047	63	3	0	12	11	23	11	32	23	0.36507936507936506	3	4	0.06349206349206349	0
b	0048	50	4	4	7	6	22	10	24	23	0.46	9	8	0.16	0
b	0049	47	9	9	3	3	21	12	21	25	0.5319148936170213	14	14	0.2978723404255319	0
b	0050	60	0	5	11	8	19	13	33	23	0.38333333333333336	14	14	0.23333333333333334	0
b	0051	37	3	4	5	5	16	9	14	16	0.43243243243243246	10	8	0.21621621621621623	0
b	0052	47	1	3	8	7	18	10	19	18	0.3829787234042553	7	7	0.14893617021276595	0
b	0053	33	4	1	4	5	17	6	18	19	0.5757575757575758	4	5	0.15151515151515152	0
b	0054	45	3	1	7	8	20	9	22	19	0.4222222222222222	6	6	0.13333333333333333	0
b	0055	48	1	3	8	7	17	10	20	16	0.3333333333333333	6	6	0.125	0
b	0056	33	5	0	4	6	17	6	16	17	0.5151515151515151	3	3	0.09090909090909091	0
b	0057	60	1	7	10	7	20	14	32	21	0.35	17	17	0.2833333333333333	0
b	0058	39	3	5	5	4	17	9	17	18	0.46153846153846156	11	10	0.2564102564102564	0
b	0059	44	5	8	4	4	19	12	17	20	0.45454545454545453	15	14	0.3181818181818182	0
b	0060	37	5	6	4	4	16	10	14	17	0.4594594594594595	9	10	0.2702702702702703	0
b	0061	48	2	7	10	4	19	11	23	18	0.375	10	11	0.22916666666666666	0
b	0062	38	2	1	6	7	15	9	15	11	0.2894736842105263	5	5	0.13157894736842105	0
b	0063	38	8	3	4	4	19	7	22	21	0.5526315789473685	4	3	0.07894736842105263	0
b	0064	50	6	3	7	8	17	11	20	20	0.4	10	9	0.18	0
b	0065	29	2	5	4	3	16	8	9	12	0.41379310344827586	6	5	0.1724137931034483	0
b	0066	57	3	6	11	5	24	11	35	32	0.5614035087719298	9	11	0.19298245614035087	0
b	0067	62	4	5	9	10	22	16	22	16	0.25806451612903225	13	13	0.20967741935483872	0
b	0068	43	5	3	6	5	18	10	20	20	0.46511627906976744	10	8	0.18604651162790697	0
b	0069	45	4	7	6	6	21	14	15	17	0.37777777777777777	8	11	0.24444444444444444	0
b	0070	47	5	2	6	8	17	10	22	20	0.425531914893617	8	7	0.14893617021276595	0
b	0071	45	2	5	8	6	17	11	19	15	0.3333333333333333	10	9	0.2	0
b	0072	65	4	3	12	10	22	13	29	24	0.36923076923076925	7	8	0.12307692307692308	0
b	0073	43	6	7	4	4	20	11	19	22	0.5116279069767442	13	12	0.27906976744186046	0
b	0074	44	3	6	7	5	15	11	21	15	0.3409090909090909	12	11	0.25	0
b	0075	62	0	10	11	7	21	18	23	24	0.3870967741935484	22	20	0.3225806451612903	0
b	0076	36	5	6	5	4	13	10	14	15	0.4166666666666667	10	8	0.2222222222222222	0
b	0077	42	6	6	4	4	20	11	18	20	0.47619047619047616	11	9	0.21428571428571427	0
b	0078	53	0	2	11	8	18	10	35	20	0.37735849056603776	9	7	0.1320754716981132	0
b	0079	36	5	6	3	4	15	10	15	17	0.4722222222222222	12	12	0.3333333333333333	0
b	0080	62	6	5	8	8	22	13	26	26	0.41935483870967744	13	14	0.22580645161290322	0
b	0081	37	4	8	5	3	14	11	12	15	0.40540540540540543	12	11	0.2972972972972973	0
b	0082	57	2	6	9	9	19	15	22	18	0.3157894736842105	16	14	0.24561403508771928	0
b	0083	51	3	3	11	7	21	10	22	24	0.47058823529411764	7	6	0.11764705882352941	0
b	0084	41	4	5	6	4	16	9	25	16	0.3902439024390244	11	8	0.1951219512195122	0
b	0085	32	5	5	3	3	15	8	15	17	0.53125	9	9	0.28125	0
b	0086	51	3	2	7	7	20	10	35	16	0.3137254901960784	9	8	0.1568627450980392	0
b	0087	35	3	2	6	5	16	7	16	17	0.4857142857142857	6	5	0.14285714285714285	0
b	0088	45	3	5	6	6	18	11	18	18	0.4	11	10	0.2222222222222222	0
b	0089	38	6	7	5	2	21	9	19	22	0.5789473684210527	7	6	0.15789473684210525	0
b	0090	40	5	8	5	3	19	11	16	19	0.475	11	10	0.25	0
b	0091	33	0	7	7	4	12	11	10	9	0.2727272727272727	10	9	0.2727272727272727	0
b	0092	38	7	7	5	3	19	10	17	19	0.5	6	6	0.15789473684210525	0
b	0093	40	2	3	7	7	15	10	13	14	0.35	10	9	0.225	0
b	0094	63	6	10	8	7	23	17	23	24	0.38095238095238093	20	18	0.2857142857142857	0
b	0095	59	0	5	13	9	17	14	31	23	0.3898305084745763	13	12	0.2033898305084746	0
b	0096	60	7	16	2	2	19	18	23	24	0.4	32	31	0.5166666666666667	0
b	0097	29	5	3	3	3	16	6	15	18	0.6206896551724138	5	4	0.13793103448275862	0
b	0098	56	2	4	9	9	23	13	20	21	0.375	13	12	0.21428571428571427	0
b	0099	44	4	2	7	7	18	9	20	20	0.45454545454545453	8	8	0.18181818181818182	0
c	0000	31	3	8	2	3	11	12	5	6	0.1935483870967742	17	16	0.5161290322580645	0
c	0001	39	6	5	4	6	19	12	8	10	0.2564102564102564	12	12	0.3076923076923077	0
c	0002	52	0	18	2	1	16	19	13	15	0.28846153846153844	35	35	0.6730769230769231	0
c	0003	39	7	7	4	6	17	14	4	6	0.15384615384615385	14	14	0.358974358974359	0
c	0004	29	3	5	3	5	13	10	7	6	0.20689655172413793	10	9	0.3103448275862069	0
c	0005	50	4	4	7	10	19	16	7	9	0.18	14	14	0.28	0
c	0006	37	3	14	3	2	19	16	6	6	0.16216216216216217	14	14	0.3783783783783784	0
c	0007	40	4	4	5	8	15	12	6	7	0.175	12	11	0.275	0
c	0008	35	2	9	5	4	16	13	10	10	0.2857142857142857	13	13	0.37142857142857144	0
c	0009	38	4	14	3	2	16	17	5	5	0.13157894736842105	20	20	0.5263157894736842	0
c	0010	37	4	3	4	7	18	10	10	11	0.2972972972972973	9	10	0.2702702702702703	0
c	0011	32	1	5	4	4	15	11	8	10	0.3125	10	10	0.3125	0
c	0012	48	3	9	6	7	18	19	6	7	0.14583333333333334	19	20	0.4166666666666667	0
c	0013	33	3	6	5	5	18	12	8	9	0.2727272727272727	7	8	0.24242424242424243	0
c	0014	34	3	6	6	5	17	11	6	8	0.23529411764705882	11	11	0.3235294117647059	0
c	0015	36	2	11	6	4	16	16	4	4	0.1111111111111111	16	16	0.4444444444444444	0
c	0016	63	3	8	8	11	22	19	16	16	0.25396825396825395	22	20	0.31746031746031744	0
c	0017	45	2	16	3	2	22	18	10	10	0.2222222222222222	22	22	0.4888888888888889	0
c	0018	57	6	6	9	10	18	16	15	13	0.22807017543859648	15	15	0.2631578947368421	0
c	0019	48	7	3	7	7	18	10	20	20	0.4166666666666667	9	9	0.1875	0
c	0020	40	8	5	3	6	19	13	7	9	0.225	12	12	0.3	0
c	0021	28	0	7	3	2	16	11	7	8	0.2857142857142857	10	9	0.32142857142857145	0
c	0022	21	1	8	3	1	10	10	2	3	0.14285714285714285	10	11	0.5238095238095238	0
c	0023	23	2	4	2	4	14	8	7	7	0.30434782608695654	5	5	0.21739130434782608	0
c	0024	42	1	11	6	5	11	16	6	6	0.14285714285714285	21	21	0.5	0
c	0025	49	4	8	7	8	19	17	6	8	0.16326530612244897	20	20	0.40816326530612246	0
c	0026	40	4	12	4	3	19	18	7	7	0.175	18	18	0.45	0
c	0027	25	1	4	4	5	12	9	4	5	0.2	7	8	0.32	0
c	0028	24	0	5	4	3	12	9	6	7	0.2916666666666667	8	9	0.375	0
c	0029	34	4	7	4	4	15	16	6	7	0.20588235294117646	14	13	0.38235294117647056	0
c	0030	29	4	5	3	2	14	7	13	15	0.5172413793103449	7	7	0.2413793103448276	0
c	0031	51	5	5	7	10	18	15	10	10	0.19607843137254902	12	12	0.23529411764705882	0
c	0032	28	1	10	4	2	11	14	2	2	0.07142857142857142	15	15	0.5357142857142857	0
c	0033	42	4	7	7	7	17	15	8	11	0.2619047619047619	12	13	0.30952380952380953	0
c	0034	47	2	9	7	8	16	17	5	7	0.14893617021276595	18	18	0.3829787234042553	0
c	0035	36	1	10	3	4	18	14	9	8	0.2222222222222222	17	16	0.4444444444444444	0
c	0036	25	1	8	3	3	12	11	4	3	0.12	10	9	0.36	0
c	0037	18	2	5	2	2	10	8	4	4	0.2222222222222222	8	8	0.4444444444444444	0
c	0038	34	1	6	4	5	13	11	7	8	0.23529411764705882	13	12	0.35294117647058826	0
c	0039	45	5	8	4	6	18	15	8	10	0.2222222222222222	17	17	0.37777777777777777	0
c	0040	31	2	4	5	6	11	10	5	5	0.16129032258064516	9	9	0.2903225806451613	0
c	0041	40	1	10	5	5	20	16	7	8	0.2	14	13	0.325	0
c	0042	36	9	3	3	8	15	11	3	4	0.1111111111111111	8	7	0.19444444444444445	0
c	0043	50	3	6	6	8	18	16	14	15	0.3	18	17	0.34	0
c	0044	42	3	13	6	4	16	17	5	6	0.14285714285714285	19	20	0.47619047619047616	0
c	0045	27	1	5	3	4	10	11	5	5	0.18518518518518517	13	13	0.48148148148148145	0
c	0046	31	4	14	4	1	15	15	2	1	0.03225806451612903	14	15	0.4838709677419355	0
c	0047	46	6	4	6	8	18	12	14	14	0.30434782608695654	10	10	0.21739130434782608	0
c	0048	43	7	6	3	6	18	15	7	9	0.20930232558139536	16	16	0.37209302325581395	0
c	0049	37	5	4	5	7	16	12	6	7	0.1891891891891892	11	12	0.32432432432432434	0
c	0050	29	2	5	3	5	13	10	6	6	0.20689655172413793	11	11	0.3793103448275862	0
c	0051	22	0	8	3	1	12	9	5	5	0.22727272727272727	9	9	0.4090909090909091	0
c	0052	35	1	6	5	6	12	13	5	4	0.11428571428571428	14	13	0.37142857142857144	0
c	0053	59	1	7	11	12	16	19	7	8	0.13559322033898305	19	18	0.3050847457627119	0
c	0054	38	8	4	3	7	18	11	6	8	0.21052631578947367	9	9	0.23684210526315788	0
c	0055	23	3	3	3	4	11	9	4	5	0.21739130434782608	7	8	0.34782608695652173	0
c	0056	50	3	7	8	8	18	15	12	12	0.24	13	13	0.26	0
c	0057	33	2	9	2	3	17	15	7	7	0.21212121212121213	16	16	0.48484848484848486	0
c	0058	22	0	9	4	1	9	11	2	2	0.09090909090909091	13	13	0.5909090909090909	0
c	0059	47	6	7	4	8	20	16	7	9	0.19148936170212766	17	17	0.3617021276595745	0
c	0060	25	3	6	2	3	11	10	6	4	0.16	11	11	0.44	0
c	0061	33	1	9	5	3	13	13	6	7	0.21212121212121213	14	13	0.3939393939393939	0
c	0062	35	1	4	6	7	14	11	6	8	0.22857142857142856	9	9	0.2571428571428571	0
c	0063	32	3	6	4	5	14	11	6	6	0.1875	13	11	0.34375	0
c	0064	34	6	8	3	4	15	12	10	11	0.3235294117647059	12	11	0.3235294117647059	0
c	0065	46	4	4	5	8	21	12	13	14	0.30434782608695654	13	12	0.2608695652173913	0
c	0066	27	2	4	3	4	9	10	5	6	0.2222222222222222	11	12	0.4444444444444444	0
c	0067	34	3	5	5	6	14	11	8	7	0.20588235294117646	11	10	0.29411764705882354	0
c	0068	26	1	10	3	1	13	13	3	3	0.11538461538461539	13	13	0.5	0
c	0069	40	2	11	5	5	18	16	6	7	0.175	19	18	0.45	0
c	0070	38	2	8	6	5	14	16	8	8	0.21052631578947367	15	17	0.4473684210526316	0
c	0071	43	5	9	3	6	17	16	6	7	0.16279069767441862	20	19	0.4418604651162791	0
c	0072	42	2	10	9	5	16	16	8	8	0.19047619047619047	13	13	0.30952380952380953	0
c	0073	27	1	8	4	2	15	11	6	6	0.2222222222222222	9	9	0.3333333333333333	0
c	0074	35	3	7	5	5	15	12	9	8	0.22857142857142856	11	12	0.34285714285714286	0
c	0075	41	0	10	7	5	17	15	8	8	0.1951219512195122	15	13	0.3170731707317073	0
c	0076	32	4	6	4	5	12	11	3	5	0.15625	13	13	0.40625	0
c	0077	28	4	9	3	3	13	12	3	4	0.14285714285714285	12	11	0.39285714285714285	0
c	0078	24	2	7	2	3	14	11	3	3	0.125	9	9	0.375	0
c	0079	36	2	9	6	4	14	14	6	6	0.16666666666666666	14	14	0.3888888888888889	0
c	0080	45	3	10	5	6	16	17	6	7	0.15555555555555556	21	22	0.4888888888888889	0
c	0081	45	6	11	7	6	17	18	3	5	0.1111111111111111	21	21	0.4666666666666667	0
c	0082	46	4	13	4	5	20	18	8	7	0.15217391304347827	21	20	0.43478260869565216	0
c	0083	52	3	10	7	8	16	18	7	8	0.15384615384615385	20	19	0.36538461538461536	0
c	0084	41	4	4	5	7	15	11	12	12	0.2926829268292683	11	13	0.3170731707317073	0
c	0085	18	1	4	3	2	9	7	5	6	0.3333333333333333	7	6	0.3333333333333333	0
c	0086	30	4	5	3	4	13	11	5	7	0.23333333333333334	12	12	0.4	0
c	0087	26	1	7	2	2	13	11	6	7	0.2692307692307692	12	13	0.5	0
c	0088	34	5	3	5	7	14	12	3	5	0.14705882352941177	11	11	0.3235294117647059	0
c	0089	40	5	11	3	4	16	15	6	7	0.175	20	19	0.475	0
c	0090	37	7	5	3	6	16	12	5	7	0.1891891891891892	12	12	0.32432432432432434	0
c	0091	42	1	4	7	9	16	13	10	10	0.23809523809523808	14	12	0.2857142857142857	0
c	0092	38	3	12	3	2	17	16	8	8	0.21052631578947367	20	20	0.5263157894736842	0
c	0093	39	6	5	6	8	14	13	3	3	0.07692307692307693	11	11	0.28205128205128205	0
c	0094	27	2	6	4	3	13	11	7	7	0.25925925925925924	9	9	0.3333333333333333	0
c	0095	32	6	4	4	6	15	11	3	4	0.125	9	8	0.25	0
c	0096	60	4	6	10	11	20	17	14	12	0.2	15	15	0.25	0
c	0097	31	4	12	3	2	14	15	2	2	0.06451612903225806	16	16	0.5161290322580645	0
c	0098	25	1	8	2	2	16	10	5	5	0.2	8	8	0.32	0
c	0099	35	7	5	3	7	15	12	4	5	0.14285714285714285	12	11	0.3142857142857143	0
d	0000	45	4	5	6	5	20	11	22	19	0.4222222222222222	11	10	0.2222222222222222	0
d	0001	57	9	2	10	9	20	12	33	26	0.45614035087719296	5	6	0.10526315789473684	0
d	0002	40	5	1	5	7	16	8	21	16	0.4	7	6	0.15	0
d	0003	46	1	8	8	3	21	13	25	17	0.3695652173913043	10	9	0.1956521739130435	0
d	0004	45	10	9	4	3	18	13	24	18	0.4	10	10	0.2222222222222222	0
d	0005	53	1	2	9	9	18	13	24	15	0.2830188679245283	7	5	0.09433962264150944	0
d	0006	53	5	4	10	7	18	12	27	17	0.32075471698113206	8	9	0.16981132075471697	0
d	0007	68	5	5	11	10	20	17	35	14	0.20588235294117646	7	6	0.08823529411764706	0
